category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
Brewed Coffee,Hot Coffee,Cappuccino,₹250,,"240 ml | Espresso with steamed milk and foam. A well-balanced classic.  [Energy: 146 kcal, Protein: 6.92g, Carbohydrates: 10.79g, Fiber: 0g, Fat: 8.52g]",Veg,4.4,288,Yes,In Stock
Brewed Coffee,Hot Coffee,Latte,₹265,,"240 ml | Espresso with extra milk and steamed microfoam. (brewed using our finest house blend - silver oak cafe blend - made with some of india's highest scoring coffee beans. ) [Energy: 159 kcal, Allergen: milk, Protein: 7.32g, Carbohydrates: 13.03g, Fiber: 0g, Fat: 8.77g]",Veg,4.7,27,,In Stock
Brewed Coffee,Hot Coffee,Spanish Latte,₹295,,"230 ml | A spanish spin on a hot coffee classic, with layers of espresso, textured milk and sweetened condensed milk, spiced with a touch of cinnamon perfect for autumn.  [Energy: 159 kcal, Protein: 7.32g, Carbohydrates: 13.03g, Fiber: 0g, Fat: 8.77g]",Veg,4.8,17,,In Stock
Brewed Coffee,Hot Coffee,Mocha,₹305,,"190 ml | Espresso with steamed milk and melted handmade chocolate by darkins. (brewed using our finest house blend - silver oak cafe blend - made with some of india's highest scoring coffee beans. ) [Energy: 346 kcal, Protein: 9.36g, Carbohydrates: 26.88g, Fiber: 1.37g, Fat: 22.49g]",Veg,4.1,87,,In Stock
Brewed Coffee,Cold Coffee,Vanilla Bean Iced Latte,₹305,,"325 ml | A smooth, creamy and refreshing latte with our house-made vanilla syrup, crafted using real vanilla beans.  [Energy: 161 kcal, Allergen: milk, Protein: 5.87g, Carbohydrates: 20.22g, Fat: 6.35g]",Veg,5.0,1,Yes,In Stock
Brewed Coffee,Cold Coffee,Iced Americano,₹240,,"220 ml | Cold espresso and water. Clean, crisp, and bold.  [Energy: 22 kcal, Protein: 1.126g, Carbohydrates: 4.19g, Fiber: 0g, Fat: 0.22g]",Veg,5.0,80,Yes,In Stock
Brewed Coffee,Cold Coffee,Iced Espresso,₹220,,"100 ml | Espresso poured over ice. (brewed using our finest house blend - silver oak cafe blend - made with some of india's highest scoring coffee beans. ) [Energy: 20 kcal, Protein: 1.12g, Carbohydrates: 3.72g, Fiber: 0g, Fat: 0.2g]",Veg,5.0,11,,In Stock
Brewed Coffee,Cold Coffee,Iced Latte,₹285,,"320 ml | Espresso and chilled milk. No fuss, just smooth and strong.  [Energy: 136 kcal, Allergen: milk, Protein: 6.48g, Carbohydrates: 10.13g, Fiber: 0g, Fat: 7.88g]",Veg,4.8,115,Yes,In Stock
Brewed Coffee,Cold Coffee,Vietnamese Style Iced Coffee,₹295,,"300 ml | Our take on the vietnamese classic. Concentrated dark cold brew poured over ice, topped with sweetened condensed milk. (brewed using a specially curated dark roasted dhak blend - made with some of india's highest scoring coffee beans. ) [Energy: 260 kcal, Protein: 6.3g, Carbohydrates: 44.46g, Fiber: 0g, Fat: 5.6g]",Veg,4.8,115,Yes,In Stock
Brewed Coffee,Cold Coffee,Iced Cappuccino,₹275,,"285 ml | Espresso blended with ice, milk and date syrup. (brewed using our finest house blend - silver oak cafe blend - made with some of india's highest scoring coffee beans. ) [Energy: 172 kcal, Allergen: milk, Protein: 5.26g, Carbohydrates: 24.69g, Fat: 5.91g]",Veg,3.9,33,,In Stock
Brewed Coffee,Cold Coffee,Cold Coffee Milkshake,₹285,,"260 ml | Rich and creamy; this is the only coffee milkshake you need. Consists of espresso, artisanal ice cream and milk.  [Energy: 393 kcal, Allergen: milk, Protein: 9.69g, Carbohydrates: 37.29g, Fiber: 0g, Fat: 22.99g]",Veg,4.8,5,Yes,In Stock
Brewed Coffee,Cold Coffee,Iced Mocha,₹325,,"310 ml | Espresso with melted chocolate and milk, poured over ice. (brewed using our finest house blend - silver oak cafe blend - made with some of india's highest scoring coffee beans. ) [Energy: 374 kcal, Allergen: milk, Protein: 9.62g, Carbohydrates: 29.38g, Fiber: 1.6g, Fat: 24.45g]",Veg,4.8,36,,In Stock
Brewed Coffee,Cold Coffee,Spanish Style Iced Coffee,₹315,,"350 ml | A cold and creamy treat made with our signature espresso poured over layers of milk and sweetened condensed milk, topped off with ice.  [Energy: 239.3 kcal, Protein: 8g, Carbohydrates: 30.8g, Fiber: 0g, Fat: 7.88g]",Veg,4.6,11,Yes,In Stock
Brewed Coffee,Cold Coffee,Trioccino Frappe,₹355,,"300 ml | This is our unique twist on a classic blended frappe. It has the deliciousness of coffee brewed 3 ways - specialty instant, cold brew from dhak blend and our signature shot of espresso. This decoction is blended with indulgent vanilla ice cream, giving birth to a decadent and creamy drink.  [Energy: 386.3 kcal, Protein: 7.9g, Carbohydrates: 44.2g, Fat: 19.9g]",Veg,4.6,45,Yes,In Stock
Brewed Coffee,Half Caff,Half Caff Cappuccino,₹300,,"230 ml | Espresso with equal parts hot milk and steamed microfoam. (55% lower in caffeine; crafted with our first-ever specialty half-caff, made using arabica beans from yelnoorkhan estate).  [Energy: 146 kcal, Protein: 6.92g, Carbohydrates: 10.79g, Fiber: 0g, Fat: 8.52g]",Veg,,,,In Stock
Brewed Coffee,Half Caff,Half Caff Americano,₹275,,"200 ml | Espresso with hot water. (55% lower in caffeine; crafted with our first-ever specialty half-caff, made using arabica beans from yelnoorkhan estate).  [Energy: 23 kcal, Protein: 1.31g, Carbohydrates: 4.37g, Fiber: 0g, Fat: 0.23g]",Veg,,,,In Stock
Brewed Coffee,Half Caff,Half Caff Iced Latte,₹335,,"315 ml | Espresso poured over cold milk and ice. (55% lower in caffeine; crafted with our first-ever specialty half-caff, made using arabica beans from yelnoorkhan estate).  [Energy: 136 kcal, Protein: 6.48g, Carbohydrates: 10.13g, Fiber: 0g, Fat: 7.88g]",Veg,,,,In Stock
Brewed Coffee,Half Caff,Half Caff Iced Cappuccino,₹325,,"280 ml | Espresso blended with ice, milk and date syrup. (55% lower in caffeine; crafted with our first-ever specialty half-caff, made using arabica beans from yelnoorkhan estate).  [Energy: 172 kcal, Protein: 5.26g, Carbohydrates: 24.69g, Fat: 5.91g]",Veg,,,,In Stock
Brewed Coffee,Half Caff,Half Caff Latte,₹315,,"230 ml | Espresso with extra milk and steamed microfoam. (55% lower in caffeine; crafted with our first-ever specialty half-caff, made using arabica beans from yelnoorkhan estate).  [Energy: 159 kcal, Protein: 7.32g, Carbohydrates: 13.03g, Fiber: 0g, Fat: 8.77g]",Veg,,,,In Stock
Brewed Coffee,Half Caff,Half Caff Iced Americano,₹290,,"220 ml | Espresso with cold water over ice. (~55% lower in caffeine; crafted with our first-ever specialty half-caff, made using arabica beans from yelnoorkhan estate).  [Energy: 22 kcal, Protein: 1.126g, Carbohydrates: 4.19g, Fiber: 0g, Fat: 0.22g]",Veg,,,,In Stock
Other Beverages,Coolers & Smoothie,Cascara & Hibiscus,₹210,With Soda: ₹210 | With Tonic Water: ₹230,"320 ml | A tart, fruity and refreshing drink made with cascara and hibiscus. (served with mint, lemon, and soda water) [Energy: 100.34 kcal, Protein: 0.2g, Carbohydrates: 23.77g, Fiber: 0.23g, Fat: 0.06g]",Veg,4.9,4,,In Stock
Other Beverages,Coolers & Smoothie,Coffee Tonic,₹305,,"300 ml | A cloud of espresso poured gently into tonic. (brewed using our finest house blend - silver oak cafe blend - made with some of india's highest scoring coffee beans. ) [Energy: 23 kcal, Protein: 1.29g, Carbohydrates: 4.29g, Fiber: 0g, Fat: 0.23g]",Veg,5.0,32,,In Stock
Other Beverages,Kombuchas,"Krishi Cress Kombucha Borage, Mint, Lemongrass",₹237,,"200 ml | Roop, rang, swad, mushk & gun- translated - form, colour, taste, scent & nutrition. Our product is hand-blended with ingredients grown at our own farms. The blend master keeps in mind gun as the primary aim. We make an effort to synergistically combine the health benefits of plant-based nutrition along with the goodness of kombucha. It is an effort to make consumers choose food based on their body requirements.  [Energy: 71 kcal, Protein: 1.78g, Carbohydrates: 16.02g, Fat: 0.4g]",Veg,5.0,1,,In Stock
Other Beverages,Kombuchas,"Krishi Cress Kombucha Strawberry, Mulberry, Gooseberry",₹250,,"200 ml | Roop, rang, swad, mushk & gun- translated - form, colour, taste, scent & nutrition. Our product is hand-blended with ingredients grown at our own farms. The blend master keeps in mind gun as the primary aim. We make an effort to synergistically combine the health benefits of plant-based nutrition along with the goodness of kombucha. It is an effort to make consumers choose food based on their body requirements.  [Energy: 78 kcal, Protein: 1.74g, Carbohydrates: 17.88g, Fat: 0.4g]",Veg,5.0,2,,In Stock
Other Beverages,Teas,Organic Himalayan Green Tea [Tea for 1],₹145,,"180 ml | A certified organic fresh green tea sourced from darjeeling, this offering is a mellow, light liquoring tea that's loaded with antioxidants.  [Energy: 7.37 kcal, Protein: 0.53g, Carbohydrates: 1.2g, Fat: 0.05g]",Veg,,,,In Stock
Other Beverages,Teas,Turmeric Ginger Herbal Tisane [Tea for 1],₹145,,"180 ml | Refreshing, energizing, and aromatic, this herbal tisane strikes the perfect balance between sweet and spicy [Energy: 1 kcal]",Veg,,,,In Stock
Other Beverages,Teas,Peach Elderflower Iced Tea,₹220,,"360 ml | A pleasant breeze in a glass, here's a peach iced tea with an elegant twist of elderflower.  [Energy: 103 kcal, Protein: 0.8g, Carbohydrates: 25.9g, Fat: 0g]",Veg,5.0,1,,In Stock
Other Beverages,Teas,Apple Mint Iced Tea,₹210,,"330 ml | A fruity iced tea with the soothing kick of mint, balanced by the crisp sweetness of apple.  [Energy: 109.6 kcal, Protein: 0.6g, Carbohydrates: 27.5g, Fat: 0g]",Veg,4.0,1,,In Stock
Other Beverages,Hot Chocolate,Hot Chocolate,₹275,,"250 ml | The warm, delicious chocolatey drink we all know so well, made with rich chocolate and milk.  [Energy: 404 kcal, Allergen: milk,soy, Protein: 8.71g, Carbohydrates: 31.56g, Fat: 26.36g]",Veg,4.8,132,,In Stock
Food,All Day Breakfast,Coconut And Chia Seed Granola Bowl,₹515,,"390 gram | A wholesome bowl with creamy coconut milk and chia seeds, finished with fresh fruits, crunchy granola and a touch of jaggery liquid for a warm, caramel sweetness.  [Energy: 620.6 kcal, Allergen: nuts,gluten, Protein: 7.78g, Carbohydrates: 65.17g, Fiber: 7.73g, Fat: 36.85g]",Veg,,,,In Stock
Food,All Day Breakfast,Baked Bean And Guac On Toast,₹415,,"Crumbled feta, creamy guacamole, zingy salsa and slow-cooked baked beans layered over our signature sourdough.  [Energy: 351.5 kcal, Allergen: milk,gluten, Protein: 10.1g, Carbohydrates: 39.4g, Fat: 17.2g]",Veg,,,,In Stock
Food,All Day Breakfast,Peri Peri Cottage Cheese Burrito,₹395,,"300 gram | Cottage cheese tossed in peri-peri sauce with fresh greens and caramelised onions in a soft whole-wheat tortilla.  [Energy: 761.07 kcal, Allergen: gluten,milk, Protein: 31.86g, Carbohydrates: 59.5g, Fiber: 3.77g, Fat: 43.9g]",Veg,,,,In Stock
Food,All Day Breakfast,Grilled Paprika Chicken Burrito,₹415,,"320 gram | Paprika grilled chicken with fresh greens and caramelised onions, rolled in a soft whole-wheat tortilla.  [Energy: 751.27 kcal, Allergen: gluten,milk, Protein: 40.13g, Carbohydrates: 57.28g, Fiber: 3.04g, Fat: 39.38g]",Non-Veg,,,,In Stock
Food,All Day Breakfast,Smoked Chicken Ham And Egg Burrito,₹415,,"Soft whole-wheat tortilla with smoked chicken, a fried egg, fresh greens, sauerkraut and cheese.  [Energy: 637 kcal, Allergen: egg,gluten,milk,soy, Protein: 26.4g, Carbohydrates: 62.8g, Fat: 5.4g]",Non-Veg,,,,In Stock
Food,All Day Breakfast,Baked Bean And Guac Burrito,₹375,,"Soft whole-wheat tortilla with baked beans, creamy guacamole, fresh greens, and feta.  [Energy: 701.1 kcal, Allergen: gluten,milk, Protein: 20.3g, Carbohydrates: 67.3g, Fat: 35.7g]",Veg,,,,In Stock
Food,All Day Breakfast,Cinnamon Pancakes,₹345,,"180 gram | Goodness of sugary cinnamon on pancakes.  [Energy: 394 kcal, Allergen: milk,gluten,nuts, Protein: 6.84g, Carbohydrates: 65.45g, Fiber: 0.43g, Fat: 12.47g]",Veg,4.0,1,,In Stock
Food,All Day Breakfast,Chia Seed And Mix Berry Jam Pancakes,₹370,,"180 gram | Pancakes with a mixed berry jam and chia seeds.  [Energy: 373 kcal, Allergen: milk,nuts,gluten, Protein: 6.88g, Carbohydrates: 60.22g, Fiber: 0.43g, Fat: 12.45g]",Veg,,,,In Stock
Food,All Day Breakfast,Blue Tokai Coffee Pancakes,₹380,,"220 gram | Indulge in our decadent chocolate pancake, a delightful breakfast treat. These fluffy pancakes are infused with rich chocolate ganache, each stack is generously spread with luscious mascarpone cheese, banana and topped with a dollop of whipped mascarpone cheese. Sprinkle with almond shavings served with maple syrup. • taste- sweet, chocolaty and creamy. • allergens- dairy, gluten, nuts.  [Energy: 966.1 kcal, Allergen: milk,gluten,nuts, Protein: 12.2g, Carbohydrates: 86.9g, Fiber: 3.89g, Fat: 39g]",Veg,4.9,23,,In Stock
Food,All Day Breakfast,Mushroom Scrambled Eggs On Sourdough,₹380,,"150 gram | ""fluffy scrambled eggs with sauteed mushrooms mix, seasoned to perfection with fresh herbs, served with a side of toasted artisan sourdough bread. • taste- savoury, creamy, fluffy, umami • allergens- egg, gluten, dairy [Energy: 498.9 kcal, Allergen: milk,gluten,egg, Protein: 25.89g, Carbohydrates: 52.58g, Fiber: 4.88g, Fat: 35.54g]",Non-Veg,5.0,8,,In Stock
Food,All Day Breakfast,Smoked Chicken Scrambled Eggs On Sourdough,₹410,,"235 gram | Fluffy scrambled eggs with delicious smoked chicken, with greens and lemon thyme cream cheese, served with a side of toasted artisan bread. • taste- savoury, creamy, fluffy, smokey • allergens- egg, gluten, dairy, soy [Energy: 413.81 kcal, Allergen: milk,gluten,egg,soy, Protein: 28.54g, Carbohydrates: 28.57g, Fiber: 1.68g, Fat: 20.73g]",Non-Veg,3.4,84,,In Stock
Food,All Day Breakfast,Guacamole On Toast,₹440,,"100 gram | Guacamole on sourdough, served with soft boiled eggs and parsley.  [Energy: 588 kcal, Allergen: egg,gluten, Protein: 28.2g, Carbohydrates: 69.93g, Fiber: 2.49g, Fat: 21.97g]",Non-Veg,5.0,66,,In Stock
Food,All Day Breakfast,Smoked Chicken Ham And Mushroom Frittata,₹445,,"275 gram | Cheesy, oven-baked egg frittata with chicken ham, bell peppers, onions and mushrooms.  [Energy: 704.59 kcal, Allergen: egg,gluten,milk, Protein: 37.32g, Carbohydrates: 32.02g, Fiber: 2.29g, Fat: 47.89g]",Non-Veg,5.0,1,,In Stock
Food,All Day Breakfast,Mushroom And Spinach Frittata,₹425,,"275 gram | Cheesy, oven-baked egg frittata with fresh spinach, bell peppers, onions and mushrooms.  [Energy: 674.06 kcal, Allergen: milk,gluten,egg, Protein: 31.97g, Carbohydrates: 29.56g, Fiber: 2.43g, Fat: 47.95g]",Non-Veg,,,,In Stock
Food,Sides,Chicken Pepperoni Ragi Flatbread,₹305,,"206 gram | A wholesome ragi base layered with our in-house marinara sauce, generously topped with chicken pepperoni and bocconcini.  [Energy: 546.1 kcal, Allergen: gluten,milk,nuts, Protein: 20.7g, Carbohydrates: 47.3g, Fat: 30.9g]",Non-Veg,5.0,2,,In Stock
Food,Sides,Four Pepper And Bechamel Ragi Flatbread,₹275,,"224 gram | A wholesome ragi base layered with our four-cheese mix, banana pepper pickles, chilli flakes, jalapeños, and green chillies.  [Energy: 569.3 kcal, Allergen: gluten,milk,nuts, Protein: 19.8g, Carbohydrates: 47.8g, Fat: 33.7g]",Veg,,,,In Stock
Food,Fries,Parsley Garlic Cheese Fries,₹325,,"320 gram | A favourite amongst those who like subtle cheesy garlic flavours, these baked fries are a blue tokai specialty and are served with labneh, a dip made from yogurt, lemon and garlic.  [Energy: 496.2 kcal, Allergen: milk, Protein: 13.1g, Carbohydrates: 57.2g, Fiber: 12.84g, Fat: 24.5g]",Veg,4.9,9,,In Stock
Food,Fries,Peri Peri Fries,₹315,,"300 gram | Meet everyone's best friend! our peri peri fries are baked and served with labneh, a dip made from yogurt, lemon and garlic.  [Energy: 392 kcal, Allergen: milk, Protein: 11.86g, Carbohydrates: 116.84g, Fiber: 12g]",Veg,2.9,4,,In Stock
Food,Pastas & More,Basil Pesto Pasta,₹460,,"353 gram | Penne tossed in classic genovese basil pesto made with fresh basil, walnut garlic olive oil infused with silky bechamel tossed with assorted grilled vegetables [Energy: 717.4 kcal, Allergen: gluten,nuts,soy, Protein: 19.2g, Carbohydrates: 61.3g, Fat: 44.2g]",Veg,4.8,5,,In Stock
Food,Pastas & More,Spaghetti Aglio E Olio,₹460,,"300 gram | Spinach with sun-dried tomatoes and parmesan, served over spaghetti tossed in olive oil and garlic.  [Energy: 681 kcal, Allergen: milk,gluten, Protein: 18.59g, Carbohydrates: 72.86g, Fiber: 7.63g, Fat: 36.02g]",Veg,3.4,10,,In Stock
Food,Pastas & More,Spaghetti In Mushroom Florentine,₹475,,"447 gram | Spaghetti tossed in a creamy sauce with mushrooms, topped with basil and parmesan.  [Energy: 832.1 kcal, Allergen: gluten,milk, Protein: 25.2g, Carbohydrates: 68.5g, Fat: 51.1g]",Veg,4.9,7,,In Stock
Food,Pastas & More,Grilled Chicken Spaghetti Aglio E Olio,₹485,,"340 gram | Grilled chicken with sun-dried tomatoes and parmesan, served over spaghetti tossed in olive oil and garlic.  [Energy: 847 kcal, Allergen: milk,gluten,soy, Protein: 37.82g, Carbohydrates: 87.39g, Fiber: 6.62g, Fat: 39.33g]",Non-Veg,4.0,27,,In Stock
Food,Pastas & More,Millet Tabouleh,₹380,,"200 gram | Foxtail millet with cucumbers, bell peppers, parsley, walnuts and pomegranate, dressed in lemon sumac and feta cheese.  [Energy: 283 kcal, Allergen: milk,nuts, Protein: 6.71g, Carbohydrates: 16.58g, Fiber: 3.67g, Fat: 21.43g]",Veg,1.5,3,,In Stock
Food,Sandwiches & Wraps,Guacamole & Feta Cheddar Sando,₹380,,"225 gram | Creamy guacamole, crumbly feta, pickled banana peppers, and flavorful greens layered between soft milkbread.  [Energy: 647.4 kcal, Allergen: gluten,milk, Protein: 14.7g, Carbohydrates: 61.1g, Fat: 38.2g]",Veg,,,,In Stock
Food,Sandwiches & Wraps,Chicken Mortadella And Cheese Sando,₹340,,"An italian twist on a club sandwich with silky mortadella, egg and sharp cheddar cheese layered between soft milk bread. Served with chips and peri peri dip [Energy: 745.6 kcal, Allergen: milk,gluten,egg]",Non-Veg,,,,In Stock
Food,Sandwiches & Wraps,Spicy Mushroom Sourdough Sandwich,₹315,,"234 gram | Light spicy mushroom with mix of red pepper and coriander topped with cheese slice with a hint of pickled cucumber freshly made with artisan sourdough bread. • taste- savoury, sour and cheesy. • allergens- dairy, gluten, soy.  [Energy: 465.8 kcal, Allergen: milk,gluten,soy, Protein: 14.03g, Carbohydrates: 44.18g, Fat: 10.14g]",Veg,4.6,12,,In Stock
Food,Sandwiches & Wraps,"Tomato, Pesto And Feta Croissant Sandwich",₹345,,"228 gram | Croissant sandwich with in-house pesto, tomato and feta cheese.  [Energy: 553 kcal, Allergen: milk,gluten,nuts, Protein: 14.23g, Carbohydrates: 41.48g, Fat: 36.58g]",Veg,5.0,6,,In Stock
Food,Sandwiches & Wraps,Paprika Grilled Chicken Sandwich,₹410,,"250 gram | Grilled chicken in smoked paprika with peri peri seasoned mayonnaise, garnished with fresh parsley.  [Energy: 732 kcal, Allergen: milk,gluten,soy, Protein: 41.98g, Carbohydrates: 72.08g, Fiber: 2.4g, Fat: 31.01g]",Non-Veg,4.1,18,,In Stock
Food,Sandwiches & Wraps,Tomato Stracciatella Sandwich,₹380,,"175 gram | A delicious combination of cherry tomato confit, fresh bocconcini, sun-dried tomatoes, cream, fresh basil and rocket leaves. Key allergens: nuts,dairy,gluten [Energy: 674 kcal, Allergen: milk,gluten,nuts, Protein: 20.78g, Carbohydrates: 66.58g, Fiber: 5.34g, Fat: 36.63g]",Veg,5.0,44,,In Stock
Food,Sandwiches & Wraps,Grilled Chicken Chimichurri Croissant Sandwich,₹390,,"214 gram | Grilled chicken with chimichurri sauce, mix green with tossed red bell peppers.  [Energy: 499 kcal, Allergen: milk,gluten,soy, Protein: 11.27g, Carbohydrates: 42.84g, Fat: 31.18g]",Non-Veg,5.0,1,,In Stock
Food,Sandwiches & Wraps,Smoked Chicken Ham And Egg Sourdough Sandwich,₹390,,"287 gram | Smoked chicken ham, fried egg, cheddar cheese, cucumbers, greens and jalapeños with our special in-house peri-peri sauce.  [Energy: 494 kcal, Allergen: milk,gluten,egg, Protein: 30g, Carbohydrates: 48.3g, Fiber: 767g, Fat: 11.3g]",Non-Veg,4.4,37,Yes,In Stock
Food,Sandwiches & Wraps,Super Veggie Sandwich,₹410,,"190 gram | A delicious mixture of assorted herb vegetables with house-made hummus served over freshly baked artisan sourdough bread. • taste- savoury, slightly sweet and tangy. • allergens- gluten, sesame, dairy.  [Energy: 460.5 kcal, Allergen: gluten, Protein: 15.56g, Carbohydrates: 69.61g, Fiber: 8.23g, Fat: 13.05g]",Veg,4.9,9,,In Stock
Food,Sandwiches & Wraps,Smoked Chicken Sandwich,₹410,,"250 gram | ""a flavorful smoked chicken with salty lemon thyme cream cheese spread served with slightly sweetened caramalized onion on freshly baked artisan sourdough slice. • taste- savoury, slightly sweet and tangy. • allergens- gluten, dairy.  [Energy: 596.9 kcal, Allergen: milk,gluten,soy, Protein: 42.71g, Carbohydrates: 63.51g, Fiber: 4.29g, Fat: 40.07g]",Non-Veg,3.2,15,,In Stock
Suchali's Artisan Bakehouse,Sweet Bakes,Carrot Cake With Cream Cheese Frosting,₹270,,"135 gram | Our take on the classic, baked with freshly grated carrots and warm winter spices, finished with a silky cream cheese frosting.  [Energy: 473.9 kcal, Allergen: gluten,milk,egg, Protein: 5.3g, Carbohydrates: 51.3g, Fat: 27.5g]",Non-Veg,,,,In Stock
Suchali's Artisan Bakehouse,Sweet Bakes,Apple Crumble Cake,₹145,,"103 gram | Tender cinnamon-spiced apples baked into a soft, buttery cake with a golden, crumbly top.  [Energy: 331.8 kcal, Allergen: gluten,milk, Protein: 5.5g, Carbohydrates: 51.2g, Fat: 14g]",Veg,5.0,2,,In Stock
Suchali's Artisan Bakehouse,Sweet Bakes,Chocolate Cheesecake Cookie,₹125,,"52 gram | Creamy cheesecake filling wrapped in a decadent cookie, finished with a gentle drizzle of chocolate.  [Energy: 220 kcal, Allergen: milk,egg,gluten,soy, Protein: 2.9g, Carbohydrates: 23.4g, Fat: 12.6g]",Non-Veg,,,,In Stock
Suchali's Artisan Bakehouse,Sweet Bakes,Cinnamon Roll,₹240,,"150 gram | An enriched dough rolled with a cinnamon, butter and sugar swirl. The centre is soft, sticky, and gooey, with a deep, warming cinnamon flavour. Storage instructions - store at room temperature (less than 25 degrees)  key allergens - gluten, dairy, eggs [Energy: 600.8 kcal, Allergen: gluten,milk,egg, Protein: 9.5g, Carbohydrates: 158.7g, Fiber: 0g, Fat: 30.5g]",Non-Veg,1.8,6,,In Stock
Suchali's Artisan Bakehouse,Sweet Bakes,"Almond,oats And Choco Chip Cookie",₹95,,"50 gram | Eggless cookie with oats, almond and choco chip storage instructions - store at room temperature [Energy: 240.23 kcal, Allergen: milk,gluten,nuts,soy, Protein: 4.08g, Carbohydrates: 25.12g, Fiber: 0g, Fat: 14.49g]",Veg,5.0,1,,In Stock
Suchali's Artisan Bakehouse,Sweet Bakes,Brownie Crinkle Cookie,₹95,,"42 gram | The perfect combination of a cookie and a brownie, this brownie crinkle cookie is gooey goodness complete with a crinkled top. The sweetness of decadent cocoa and dark chocolate is offset with flaky sea salt.  [Energy: 186.48 kcal, Allergen: milk,gluten,egg,soy, Protein: 2.02g, Carbohydrates: 24.04g, Fiber: 0g, Fat: 9.2g]",Non-Veg,4.8,13,,In Stock
Suchali's Artisan Bakehouse,Sweet Bakes,Mocha Brownie,₹170,,"80 gram | Made with high-quality dark chocolate and a sprinkling of coffee, this brownie is the answer to your sweet-toothed prayers.  [Energy: 334.72 kcal, Allergen: gluten,milk,soy, Protein: 6.24g, Carbohydrates: 41.2g, Fiber: 2.61g, Fat: 15.84g]",Veg,4.0,2,,In Stock
Suchali's Artisan Bakehouse,Sweet Bakes,Classic Chocolate Cake,₹285,,"220 gram | Serves 1 | A rich moist chocolate cake layered with velvety chocolate ganache.  [Energy: 845.5 kcal, Allergen: gluten,milk,soy,egg, Protein: 9g, Carbohydrates: 97.7g, Fat: 46.2g]",Non-Veg,4.0,1,,In Stock
Suchali's Artisan Bakehouse,Freshly Baked Breads,100% Whole Wheat Sandwich Bread,₹150,,"450 gram | Our whole wheat sandwich bread is hearty yet soft with a tender crumb and a lofty rise, making it ideal for your favourite sandwiches. The light, fluffy texture of the bread created with the addition of milk powder and butter makes it hearty and satisfying. Storage instructions - keep in a cool, dry & hygienic place, away from sunlight. Once opened, refrigerate in an airtight container. Key allergens -gluten, dairy [Energy: 1089.45 kcal, Allergen: gluten,milk, Protein: 43.65g, Carbohydrates: 194.85g, Fiber: 36.945g, Fat: 16.2g]",Veg,,,,In Stock
